speed_kmh,rpm,engine_load_pct,maf_gps,fuel_rate_lph,distance_km,speed_mps,time_s,dt_s,accel_mps2,distance_step_m,required_load_pct,power_load_deviation_pp,is_analyzable_quasi_cruise,obd_grade_class,equivalent_grade_index_pct
0.0,899.6666666666666,35.88235294117647,7.203333333333333,0.7456089743589743,0.0,0.0,82.0,1.0,0.0,0.0,8.0,27.88235294117647,False,non_analyzed,7.966386554621849
0.0,899.8571428571429,35.51820728291317,7.224285714285714,0.7401567550096962,0.0,0.0,83.0,1.0,0.0,0.0,8.0,27.518207282913167,False,non_analyzed,7.86234493797519
0.0,899.6666666666666,33.20261437908496,7.326666666666667,0.7016534690799398,0.0,0.0,84.0,1.0,0.030864197530864196,0.0,8.0,25.202614379084963,False,non_analyzed,7.200746965452846
0.3333333333333333,922.8333333333334,53.529411764705884,7.72,1.1912500000000001,2.1445523148148146e-05,0.09259259259259259,85.0,1.0,0.18518518518518517,0.09259259259259259,8.060166666666667,45.46924509803922,False,non_analyzed,12.0
2.0,950.8,51.05882352941176,8.156,1.2012330316742081,0.00038144239444438,0.5555555555555556,86.0,1.0,0.2248677248677249,0.5555555555555556,8.366,42.69282352941176,False,non_analyzed,12.0
2.4285714285714284,949.1428571428571,51.87675070028011,7.675714285714286,1.1485843568196508,0.0009565283769840715,0.6746031746031745,87.0,1.0,0.3130511463844797,0.6746031746031745,8.445989795918369,43.43076090436175,False,non_analyzed,12.0
3.7142857142857144,950.1428571428571,51.42857142857143,7.597142857142857,1.1270652876535228,0.0018202063809523571,1.0317460317460319,88.0,1.0,0.2777777777777777,1.0317460317460319,8.689265306122449,42.73930612244898,True,strong_uphill_or_external_load,12.0
5.0,948.3333333333334,51.89542483660131,7.633333333333333,1.1427262443438915,0.0031522070972221667,1.3888888888888888,89.0,1.0,0.14550264550264558,1.3888888888888888,8.9375,42.95792483660131,True,strong_uphill_or_external_load,12.0
4.0,950.1666666666666,51.43790849673203,7.718333333333334,1.1452356711915537,0.0044196671018518,1.1111111111111112,90.0,1.0,0.026455026455026287,1.1111111111111112,8.744,42.69390849673203,True,strong_uphill_or_external_load,12.0
4.0,949.3333333333334,51.1764705882353,7.733333333333333,1.141628959276018,0.00552510662037035,1.1111111111111112,91.0,1.0,-0.13888888888888884,1.1111111111111112,8.744,42.4324705882353,True,strong_uphill_or_external_load,12.0
3.5,949.3333333333334,51.30718954248366,7.673333333333333,1.1356674208144797,0.006489643189814783,0.9722222222222222,92.0,1.0,-0.09259259259259245,0.9722222222222222,8.648375000000001,42.65881454248366,True,strong_uphill_or_external_load,12.0
3.0,949.0,51.596638655462186,7.668571428571428,1.1413671622495152,0.0073816236944444,0.8333333333333333,93.0,1.0,-0.015432098765432167,0.8333333333333333,8.5535,43.04313865546219,True,strong_uphill_or_external_load,12.0
3.8333333333333335,950.1666666666666,50.98039215686274,7.655,1.1257296380090498,0.008325800620370317,1.0648148148148149,94.0,1.0,-0.006613756613756516,1.0648148148148149,8.712041666666666,42.26835049019608,True,strong_uphill_or_external_load,12.0
3.4285714285714284,949.0,51.48459383753501,7.660000000000001,1.137611506140918,0.009391074503968214,0.9523809523809523,95.0,1.0,-0.09259259259259256,0.9523809523809523,8.634775510204081,42.84981832733093,True,strong_uphill_or_external_load,12.0
2.0,949.4,52.47058823529412,7.628,1.154549773755656,0.01007255446111106,0.5555555555555556,96.0,1.0,-0.16975308641975317,0.5555555555555556,8.366,44.10458823529412,True,strong_uphill_or_external_load,12.0
2.0,950.4285714285714,51.48459383753501,7.5842857142857145,1.1263703943115708,0.010644565226190414,0.5555555555555556,97.0,1.0,-0.14770723104056438,0.5555555555555556,8.366,43.11859383753501,True,strong_uphill_or_external_load,12.0
1.8333333333333333,949.5,51.43790849673203,7.580000000000001,1.1247039969834087,0.0112221418657407,0.5092592592592592,98.0,1.0,-0.09259259259259256,0.5092592592592592,8.335041666666667,43.10286683006536,False,non_analyzed,12.0
1.0,949.0,51.568627450980394,7.641666666666667,1.1367364253393666,0.0115604096759259,0.2777777777777778,99.0,1.0,-0.12345679012345684,0.2777777777777778,8.1815,43.387127450980394,False,non_analyzed,12.0
0.6666666666666666,949.5,51.11111111111111,7.698333333333334,1.1349981146304675,0.011816640300925866,0.18518518518518517,100.0,1.0,-0.16975308641975304,0.18518518518518517,8.120666666666667,42.99044444444444,False,non_analyzed,12.0
0.0,904.0,46.74509803921569,6.794,0.9169819004524887,0.0118589701666666,0.0,101.0,1.0,0.030864197530864224,0.0,8.0,38.74509803921569,False,non_analyzed,11.070028011204483
1.3333333333333333,894.6666666666666,66.47058823529412,6.91,1.3201809954751134,0.01199505286111105,0.37037037037037035,102.0,1.0,0.32407407407407407,0.37037037037037035,8.242666666666667,58.22792156862745,False,non_analyzed,12.0
4.166666666666667,905.5,57.3202614379085,7.285,1.2033069381598793,0.012904031805555516,1.1574074074074074,103.0,1.0,0.4320987654320988,1.1574074074074074,8.776041666666666,48.544219771241835,False,non_analyzed,12.0
4.666666666666667,896.6666666666666,54.509803921568626,7.373333333333334,1.1575056561085972,0.014224886305555517,1.2962962962962963,104.0,1.0,0.11728395061728392,1.2962962962962963,8.872666666666667,45.63713725490196,True,strong_uphill_or_external_load,12.0
2.6,898.8,48.470588235294116,7.031999999999999,0.9865339366515837,0.01520930372777772,0.7222222222222222,105.0,1.0,-0.12654320987654322,0.7222222222222222,8.47814,39.99244823529412,True,strong_uphill_or_external_load,11.426413781512606
2.8,891.8,61.803921568627445,6.8340000000000005,1.2178755656108597,0.01581250221111108,0.7777777777777777,106.0,1.0,0.0,0.7777777777777777,8.51576,53.288161568627444,True,strong_uphill_or_external_load,12.0
4.666666666666667,903.1666666666666,54.37908496732027,7.558333333333334,1.184096907993967,0.016937657976851817,1.2962962962962963,107.0,1.0,0.36111111111111105,1.2962962962962963,8.872666666666667,45.5064183006536,False,non_analyzed,12.0
6.5,901.3333333333334,40.588235294117645,7.361666666666667,0.8629279788838612,0.0186438067407407,1.8055555555555556,108.0,1.0,0.5,1.8055555555555556,9.233375,31.354860294117643,False,non_analyzed,8.95853151260504
8.2,896.8,39.05882352941177,6.938,0.7816923076923078,0.02074776047222218,2.2777777777777777,109.0,1.0,0.6327160493827162,2.2777777777777777,9.57686,29.481963529411768,False,non_analyzed,8.423418151260504
11.5,900.1666666666666,37.45098039215687,7.025000000000001,0.7589083710407242,0.023489498865740716,3.194444444444444,110.0,1.0,0.6944444444444442,3.194444444444444,10.268375,27.182605392156873,False,non_analyzed,7.766458683473393
14.0,900.5,33.13725490196078,7.0725,0.6759191176470588,0.027520234347222176,3.888888888888889,111.0,1.0,0.5370370370370368,3.888888888888889,10.814,22.32325490196078,False,non_analyzed,6.378072829131652
14.0,899.7142857142857,32.268907563025216,7.135714285714286,0.6642065287653524,0.030898048027777757,3.888888888888889,112.0,1.0,0.15740740740740744,3.888888888888889,10.814,21.454907563025216,True,strong_uphill_or_external_load,6.129973589435776
13.2,898.8,33.96078431372549,7.146000000000001,0.7001380090497739,0.03483588975555554,3.6666666666666665,113.0,1.0,-0.09259259259259256,3.6666666666666665,10.63736,23.32342431372549,True,strong_uphill_or_external_load,6.663835518207283
13.0,899.8333333333334,34.57516339869281,7.206666666666667,0.718776395173454,0.03814676144907405,3.611111111111111,114.0,1.0,-0.15432098765432123,3.611111111111111,10.5935,23.98166339869281,True,strong_uphill_or_external_load,6.851903828197946
12.333333333333334,898.5,35.55555555555556,7.201666666666667,0.738437028657617,0.04204693131018514,3.425925925925926,115.0,1.0,-0.12962962962962887,3.425925925925926,10.448166666666667,25.10738888888889,True,strong_uphill_or_external_load,7.173539682539683
11.8,900.4,40.86274509803921,7.15,0.84279185520362,0.04512381063888884,3.2777777777777777,116.0,1.0,-0.32407407407407396,3.2777777777777777,10.33286,30.529885098039212,False,non_analyzed,8.72282431372549
9.5,901.5,44.05228758169934,7.201666666666667,0.9151395173453997,0.048050773773148085,2.638888888888889,117.0,1.0,-0.7160493827160495,2.638888888888889,9.845375,34.20691258169934,False,non_analyzed,9.77340359477124
4.6,899.0,43.76470588235294,7.244,0.9144547511312219,0.049986493594444396,1.2777777777777777,118.0,1.0,-0.9338624338624342,1.2777777777777777,8.859739999999999,34.90496588235294,False,non_analyzed,9.972847394957983
1.7142857142857142,899.2857142857143,42.35294117647059,7.224285714285714,0.882611506140918,0.05073322816666661,0.47619047619047616,119.0,1.0,-0.787037037037037,0.47619047619047616,8.312979591836735,34.03996158463385,False,non_analyzed,9.725703309895385
1.0,900.0,41.69934640522876,7.271666666666667,0.874634238310709,0.05106284476851849,0.2777777777777778,120.0,1.0,-0.3333333333333333,0.2777777777777778,8.1815,33.51784640522876,False,non_analyzed,9.576527544351075
1.0,898.8571428571429,41.28851540616246,7.232857142857143,0.8613671622495154,0.05132963242857138,0.2777777777777778,121.0,1.0,0.007936507936507964,0.2777777777777778,8.1815,33.10701540616246,False,non_analyzed,9.45914725890356
